대학교별명칭	계열	학과명	전형방법	전형명칭	평가방법	내년 모집인원	금년 모집인원	충원인원	충원률	경쟁률	50%등급컷	70%점수컷	70%등급컷	학과별 모집정원	입학정원	취업률	평균 등록금(천원)	기숙사 수용률	대학코드	지역명	학과코드
가톨릭대학교 [본교]	인문사회계열	회계학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							37	1,574	61.3	6964630.1	16.7	0000046	경기	0229538
가톨릭대학교 [본교]	인문사회계열	회계학과	기타	북한이탈주민전형		0	0							37	1,574	61.3	6964630.1	16.7	0000046	경기	0229538
가톨릭대학교 [본교]	인문사회계열	회계학과	기타	재외국민과 외국인전형(2% 이내)		0	0							37	1,574	61.3	6964630.1	16.7	0000046	경기	0229538
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	7	140	13	2.7	982.12	2.7	23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	3	1	33.33333333333333	5.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	2	66.66666666666666	6.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	3	2	66.66666666666666	11				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	8	3	37.5	16.88				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	0	0	35.75				23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	공간디자인・소비자학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0237200
가톨릭대학교 [본교]	자연과학계열	물리학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	6	16	266.66666666666663	9.83	3.4	974.81	3.5	23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	6	200	3				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	3	150	3				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	10	17	170	4.6				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	1	25	16.25				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	물리학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229532
가톨릭대학교 [본교]	자연과학계열	수학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	6	20	333.33333333333337	9	3	978.71	3.1	23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	2	66.66666666666666	3				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	8	400	5				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	10	17	170	5.6				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	2	50	17.5				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	수학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229533
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	8	160	10.4	2.7	982.14	2.7	23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	3	0	0	4.67				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	3	100	5				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	8	12	150	12.38				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	3	1	33.33333333333333	9.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	2	50	19.25				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	식품영양학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229528
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	4	80	12	2.8	980.21	2.9	23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	3	0	0	5.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	1	33.33333333333333	4				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	3	2	66.66666666666666	3.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	8	7	87.5	15.25				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	0	0	31.75				23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	아동학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	U012833
가톨릭대학교 [본교]	자연과학계열	약학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	11	220.00000000000003	34.8	1.1	998.75	1.1	35	1,574	61.3	6964630.1	16.7	0000046	경기	0009228
가톨릭대학교 [본교]	자연과학계열	약학과	학생부위주(종합)	학생부종합(고른기회Ⅱ전형)	서류:100	3	3	5	166.66666666666669	12.67				35	1,574	61.3	6964630.1	16.7	0000046	경기	0009228
가톨릭대학교 [본교]	자연과학계열	약학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	2	2	1	50	18				35	1,574	61.3	6964630.1	16.7	0000046	경기	0009228
가톨릭대학교 [본교]	자연과학계열	약학과	학생부위주(종합)	학생부종합(학교장추천전형)	1단계:400 서류:100\n2단계:100 면접:30 1단계성적:70	10	13	8	61.53846153846154	14.77				35	1,574	61.3	6964630.1	16.7	0000046	경기	0009228
가톨릭대학교 [본교]	자연과학계열	약학과	논술위주	논술(논술전형)	학생부:30 논술:70	5	0			0				35	1,574	61.3	6964630.1	16.7	0000046	경기	0009228
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	5	9	180	13.2	2.9	978.27	3.1	23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	3	2	66.66666666666666	8.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	4	133.33333333333331	7.67				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	8	7	87.5	19.38				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	학생부위주(종합)	학생부종합(특성화고교졸업자전형)	서류:100	0	3	3	100	9				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	0	0	36.5				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의류학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229530
가톨릭대학교 [본교]	자연과학계열	의생명과학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	6	8	133.33333333333331	13.67	2.1	988.78	2.1	44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	0			0				44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	2	66.66666666666666	6				44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	3	3	0	0	8.33				44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	11	10	10	100	27.9				44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			3				44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	논술위주	논술(논술전형)	학생부:30 논술:70	4	5	0	0	23.6				44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	기타	북한이탈주민전형		0	0							44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	의생명과학과	기타	재외국민과 외국인전형(2% 이내)		0	0							44	1,574	61.3	6964630.1	16.7	0000046	경기	0231427
가톨릭대학교 [본교]	자연과학계열	자유전공학과(자연・생활)	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	9	9	3	33.33333333333333	8				14	1,574	61.3	6964630.1	16.7	0000046	경기	0237197
가톨릭대학교 [본교]	자연과학계열	자유전공학과(자연・생활)	논술위주	논술(논술전형)	학생부:30 논술:70	5	0			0				14	1,574	61.3	6964630.1	16.7	0000046	경기	0237197
가톨릭대학교 [본교]	자연과학계열	자유전공학과(자연・생활)	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							14	1,574	61.3	6964630.1	16.7	0000046	경기	0237197
가톨릭대학교 [본교]	자연과학계열	자유전공학과(자연・생활)	기타	북한이탈주민전형		0	0							14	1,574	61.3	6964630.1	16.7	0000046	경기	0237197
가톨릭대학교 [본교]	자연과학계열	자유전공학과(자연・생활)	기타	재외국민과 외국인전형(2% 이내)		0	0							14	1,574	61.3	6964630.1	16.7	0000046	경기	0237197
가톨릭대학교 [본교]	자연과학계열	화학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	5	6	8	133.33333333333331	7.17	2.6	983.06	2.6	23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	학생부위주(종합)	학생부종합(고른기회Ⅰ전형)	서류:100	3	3	0	0	2.33				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	0	2	1	50	6				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	10	10	8	80	9.3				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	학생부위주(종합)	학생부종합(장애인등대상자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	0	0			0				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	논술위주	논술(논술전형)	학생부:30 논술:70	3	4	2	50	18				23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	기타	북한이탈주민전형		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [본교]	자연과학계열	화학과	기타	재외국민과 외국인전형(2% 이내)		0	0							23	1,574	61.3	6964630.1	16.7	0000046	경기	0229534
가톨릭대학교 [제2캠퍼스]	자연과학계열	간호학과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	14	14	22	157.14285714285714	15.71	1.8	990.39	1.9	53	173	88.2	9262984.1	5.2	0000048	서울	0010148
가톨릭대학교 [제2캠퍼스]	자연과학계열	간호학과	학생부위주(종합)	학생부종합(학교장추천전형)	1단계:400 서류:100\n2단계:100 면접:30 1단계성적:70	16	14	13	92.85714285714286	17.93				53	173	88.2	9262984.1	5.2	0000048	서울	0010148
가톨릭대학교 [제2캠퍼스]	자연과학계열	간호학과	논술위주	논술(논술전형)	학생부:30 논술:70	18	20	5	25	47.9				53	173	88.2	9262984.1	5.2	0000048	서울	0010148
가톨릭대학교 [제2캠퍼스]	자연과학계열	간호학과	기타	12년 전 교육과정 해외이수자전형(3월)		0	0							53	173	88.2	9262984.1	5.2	0000048	서울	0010148
가톨릭대학교 [제2캠퍼스]	자연과학계열	간호학과	기타	북한이탈주민전형		0	0							53	173	88.2	9262984.1	5.2	0000048	서울	0010148
가톨릭대학교 [제2캠퍼스]	자연과학계열	간호학과	기타	재외국민과 외국인전형(2% 이내)		5	6							53	173	88.2	9262984.1	5.2	0000048	서울	0010148
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	학생부위주(교과)	학생부교과(지역균형전형)	학생부:100	10	10	18	180	40.3	1	999.71	1	96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	2	2	0	0	18.5				96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	학생부위주(종합)	학생부종합(학교장추천전형)	1단계:400 서류:100\n2단계:100 면접:30 1단계성적:70	25	24	20	83.33333333333334	17.33				96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	논술위주	논술(논술전형)	학생부:30 논술:70	19	20	1	5	266.4				96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	기타	12년 전 교육과정 해외이수자전형(3월)	1단계:100\n2단계:100	0	0							96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	기타	북한이탈주민전형	1단계:100\n2단계:100	0	0							96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제2캠퍼스]	자연과학계열	의예과	기타	재외국민과 외국인전형(2% 이내)	1단계:500\n2단계:100	3	3							96	173	88.2	9262984.1	5.2	0000048	서울	0009052
가톨릭대학교 [제3캠퍼스]	인문사회계열	신학과	학생부위주(종합)	학생부종합(가톨릭지도자추천전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	20	18	0	0	0.39				54	50	100	6122000	103.7	0000049	서울	0016057
가톨릭대학교 [제3캠퍼스]	인문사회계열	신학과	학생부위주(종합)	학생부종합(농어촌학생전형)	서류:100	2	2	0	0	0.5				54	50	100	6122000	103.7	0000049	서울	0016057
가톨릭대학교 [제3캠퍼스]	인문사회계열	신학과	학생부위주(종합)	학생부종합(잠재능력우수자전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	27	3	0	0	1.33				54	50	100	6122000	103.7	0000049	서울	0016057
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(교과)	학생부교과(농어촌학생전형)	학생부:100	10	10	27	270	4	5.6	667.3	6.1	173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(교과)	학생부교과(특성화고교졸업자전형)	학생부:100	6	6	6	100	7.5	2.7		2.8	173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(교과)	학생부교과(학교장추천전형)	학생부:100	20	24	64	266.66666666666663	5.71	4	839	4.1	173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(종합)	학생부종합(국가보훈대상자전형)	서류:100	2	2			5.5				173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(종합)	학생부종합(기초생활수급자, 차상위계층, 한부모가족 지원대상자전형)	서류:100	6	0			0				173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(종합)	학생부종합(서류면접전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	24	20	30	150	8.6	4.6		4.9	173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	학생부위주(종합)	학생부종합(학생부전형)	서류:100	20	20	24	120	10	4.3		4.3	173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	기타	재외국민 특별전형		0	0							173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	기타	재외국민 특별전형		0	0							173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	ICT융합공학부	기타	재외국민 특별전형		0	0							173	1,491	60	7450968.5	13.9	0000051	경기	0236206
강남대학교 [본교]	공학계열	부동산건설학부	학생부위주(교과)	학생부교과(농어촌학생전형)	학생부:100	8	8	7	87.5	4.63	4.6	800.7	4.9	131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	학생부위주(교과)	학생부교과(학교장추천전형)	학생부:100	20	20	41	204.99999999999997	5.05	4.2	820.1	4.4	131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	학생부위주(종합)	학생부종합(국가보훈대상자전형)	서류:100	2	2			3.5				131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	학생부위주(종합)	학생부종합(기초생활수급자, 차상위계층, 한부모가족 지원대상자전형)	서류:100	6	0			0				131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	학생부위주(종합)	학생부종합(서류면접전형)	1단계:300 서류:100\n2단계:100 면접:30 1단계성적:70	30	30	16	53.333333333333336	3.67	5.1		5.2	131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	학생부위주(종합)	학생부종합(학생부전형)	서류:100	23	23	24	104.34782608695652	6.35	4.7		5	131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	기타	재외국민 특별전형		0	0							131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	기타	재외국민 특별전형		0	0							131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	부동산건설학부	기타	재외국민 특별전형		0	0							131	1,491	60	7450968.5	13.9	0000051	경기	0235742
강남대학교 [본교]	공학계열	인공지능융합공학부	학생부위주(교과)	학생부교과(농어촌학생전형)	학생부:100	8	8	11	137.5	2.88	5.1	742.5	5.3	167	1,491	60	7450968.5	13.9	0000051	경기	0236207
